,gen1,gen1m,gen2,gen2m,gen3,gen3m,gen4,gen4m,gen5,gen5m,gen6,gen6m,gen7,gen7m,gen8,gen8m,gen9,gen9m,gen10,gen10m
17,0.1978021978021978,0.27472527472527475,0.15730337078651685,0.2696629213483146,0.2459016393442623,0.29508196721311475,0.18032786885245902,0.26229508196721313,0.18604651162790697,0.2441860465116279,0.11940298507462686,0.208955223880597,0.1774193548387097,0.20967741935483872,0.2463768115942029,0.2318840579710145,0.24468085106382978,0.20212765957446807,0.22950819672131148,0.3114754098360656
18,0.12222222222222222,0.2,0.2028985507246377,0.2028985507246377,0.17857142857142858,0.27380952380952384,0.20253164556962025,0.189873417721519,0.2777777777777778,0.25925925925925924,0.19696969696969696,0.16666666666666666,0.15625,0.125,0.22448979591836735,0.19387755102040816,0.1935483870967742,0.22580645161290322,0.09803921568627451,0.23529411764705882
19,0.18032786885245902,0.22950819672131148,0.2,0.17647058823529413,0.19607843137254902,0.2549019607843137,0.24242424242424243,0.1919191919191919,0.16470588235294117,0.16470588235294117,0.2073170731707317,0.25609756097560976,0.23529411764705882,0.23529411764705882,0.1827956989247312,0.23655913978494625,0.18181818181818182,0.16666666666666666,0.19047619047619047,0.20634920634920634
20,0.2054794520547945,0.2465753424657534,0.16455696202531644,0.189873417721519,0.18181818181818182,0.22077922077922077,0.208955223880597,0.14925373134328357,0.3018867924528302,0.24528301886792453,0.24050632911392406,0.26582278481012656,0.17045454545454544,0.14772727272727273,0.125,0.2708333333333333,0.1724137931034483,0.1724137931034483,0.2682926829268293,0.2073170731707317
21,0.14772727272727273,0.26136363636363635,0.20987654320987653,0.24691358024691357,0.20253164556962025,0.189873417721519,0.17073170731707318,0.24390243902439024,0.2857142857142857,0.17142857142857143,0.22105263157894736,0.15789473684210525,0.21428571428571427,0.21428571428571427,0.19444444444444445,0.19444444444444445,0.2,0.26,0.19047619047619047,0.27380952380952384
22,0.2542372881355932,0.2711864406779661,0.17307692307692307,0.3076923076923077,0.15151515151515152,0.16161616161616163,0.2857142857142857,0.21428571428571427,0.17525773195876287,0.13402061855670103,0.2261904761904762,0.21428571428571427,0.18867924528301888,0.3018867924528302,0.16666666666666666,0.16666666666666666,0.16304347826086957,0.11956521739130435,0.16981132075471697,0.2830188679245283
23,0.16666666666666666,0.26666666666666666,0.18840579710144928,0.15942028985507245,0.24358974358974358,0.24358974358974358,0.25,0.14473684210526316,0.17708333333333334,0.13541666666666666,0.14545454545454545,0.3090909090909091,0.13559322033898305,0.288135593220339,0.21052631578947367,0.2982456140350877,0.2268041237113402,0.14432989690721648,0.19230769230769232,0.3269230769230769
24,0.20618556701030927,0.17525773195876287,0.16853932584269662,0.24719101123595505,0.2459016393442623,0.2786885245901639,0.19230769230769232,0.21153846153846154,0.21428571428571427,0.2653061224489796,0.16279069767441862,0.13953488372093023,0.21978021978021978,0.1978021978021978,0.19480519480519481,0.2077922077922078,0.25925925925925924,0.25925925925925924,0.22727272727272727,0.2727272727272727
25,0.2696629213483146,0.21348314606741572,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.19696969696969696,0.24705882352941178,0.17647058823529413,0.21818181818181817,0.23636363636363636,0.1978021978021978,0.21978021978021978,0.22784810126582278,0.20253164556962025,0.208955223880597,0.26865671641791045,0.1875,0.14583333333333334,0.18947368421052632,0.16842105263157894
26,0.22972972972972974,0.1891891891891892,0.16883116883116883,0.16883116883116883,0.20588235294117646,0.29411764705882354,0.19318181818181818,0.14772727272727273,0.2077922077922078,0.15584415584415584,0.2602739726027397,0.2328767123287671,0.17857142857142858,0.15476190476190477,0.16923076923076924,0.2923076923076923,0.28,0.28,0.23232323232323232,0.25252525252525254
27,0.21052631578947367,0.16842105263157894,0.19540229885057472,0.1839080459770115,0.12903225806451613,0.20430107526881722,0.1827956989247312,0.22580645161290322,0.09876543209876543,0.2345679012345679,0.19540229885057472,0.22988505747126436,0.25925925925925924,0.2962962962962963,0.22580645161290322,0.1774193548387097,0.2698412698412698,0.2857142857142857,0.1728395061728395,0.25925925925925924
28,0.12643678160919541,0.25287356321839083,0.12307692307692308,0.2,0.2,0.16842105263157894,0.27380952380952384,0.19047619047619047,0.15306122448979592,0.22448979591836735,0.1111111111111111,0.20202020202020202,0.12,0.26,0.1411764705882353,0.2235294117647059,0.2077922077922078,0.18181818181818182,0.20754716981132076,0.20754716981132076
29,0.11864406779661017,0.22033898305084745,0.2631578947368421,0.19736842105263158,0.20618556701030927,0.23711340206185566,0.15053763440860216,0.16129032258064516,0.16363636363636364,0.2545454545454545,0.1694915254237288,0.2542372881355932,0.14814814814814814,0.14814814814814814,0.25396825396825395,0.25396825396825395,0.14754098360655737,0.2459016393442623,0.2,0.17777777777777778
30,0.2127659574468085,0.2127659574468085,0.16049382716049382,0.2222222222222222,0.19736842105263158,0.27631578947368424,0.3064516129032258,0.3064516129032258,0.25806451612903225,0.12903225806451613,0.30985915492957744,0.29577464788732394,0.18292682926829268,0.1951219512195122,0.2857142857142857,0.26785714285714285,0.18681318681318682,0.18681318681318682,0.25,0.16176470588235295
31,0.1774193548387097,0.22580645161290322,0.12359550561797752,0.16853932584269662,0.26881720430107525,0.1935483870967742,0.26229508196721313,0.26229508196721313,0.18181818181818182,0.13131313131313133,0.23255813953488372,0.19767441860465115,0.12,0.18666666666666668,0.21568627450980393,0.21568627450980393,0.21818181818181817,0.23636363636363636,0.22093023255813954,0.2441860465116279
32,0.296875,0.265625,0.2037037037037037,0.2962962962962963,0.22641509433962265,0.2830188679245283,0.21739130434782608,0.30434782608695654,0.20270270270270271,0.1891891891891892,0.19047619047619047,0.20634920634920634,0.19642857142857142,0.25,0.20224719101123595,0.24719101123595505,0.171875,0.234375,0.15,0.2
33,0.21621621621621623,0.22972972972972974,0.275,0.2875,0.20224719101123595,0.16853932584269662,0.22058823529411764,0.20588235294117646,0.23076923076923078,0.16483516483516483,0.1836734693877551,0.20408163265306123,0.16981132075471697,0.3018867924528302,0.2153846153846154,0.23076923076923078,0.18181818181818182,0.18181818181818182,0.20253164556962025,0.26582278481012656
34,0.2,0.1625,0.15492957746478872,0.2535211267605634,0.21428571428571427,0.1836734693877551,0.16666666666666666,0.20833333333333334,0.21153846153846154,0.23076923076923078,0.20212765957446807,0.19148936170212766,0.19444444444444445,0.2638888888888889,0.19230769230769232,0.20512820512820512,0.15384615384615385,0.26373626373626374,0.2692307692307692,0.3269230769230769
35,0.18032786885245902,0.2459016393442623,0.10144927536231885,0.30434782608695654,0.2465753424657534,0.273972602739726,0.2891566265060241,0.2289156626506024,0.1958762886597938,0.25773195876288657,0.18867924528301888,0.22641509433962265,0.1917808219178082,0.2328767123287671,0.16981132075471697,0.22641509433962265,0.12962962962962962,0.2037037037037037,0.19736842105263158,0.17105263157894737
36,0.22058823529411764,0.23529411764705882,0.2222222222222222,0.2777777777777778,0.25,0.225,0.14432989690721648,0.2268041237113402,0.23728813559322035,0.2542372881355932,0.09259259259259259,0.2962962962962963,0.21052631578947367,0.2807017543859649,0.14736842105263157,0.2,0.22727272727272727,0.20454545454545456,0.16842105263157894,0.23157894736842105
37,0.1,0.2,0.18947368421052632,0.24210526315789474,0.11666666666666667,0.25,0.171875,0.203125,0.15492957746478872,0.18309859154929578,0.17543859649122806,0.2982456140350877,0.14516129032258066,0.25806451612903225,0.25609756097560976,0.25609756097560976,0.14,0.22,0.1518987341772152,0.20253164556962025
38,0.25862068965517243,0.3103448275862069,0.2289156626506024,0.20481927710843373,0.20224719101123595,0.15730337078651685,0.1919191919191919,0.23232323232323232,0.189873417721519,0.21518987341772153,0.14285714285714285,0.2222222222222222,0.1717171717171717,0.18181818181818182,0.2549019607843137,0.2549019607843137,0.22727272727272727,0.19696969696969696,0.20634920634920634,0.19047619047619047
39,0.19607843137254902,0.21568627450980393,0.24742268041237114,0.20618556701030927,0.2962962962962963,0.2962962962962963,0.2604166666666667,0.2604166666666667,0.20754716981132076,0.22641509433962265,0.19101123595505617,0.25842696629213485,0.17777777777777778,0.18888888888888888,0.11320754716981132,0.3018867924528302,0.16666666666666666,0.2037037037037037,0.21568627450980393,0.27450980392156865
40,0.18,0.16,0.17142857142857143,0.2714285714285714,0.22580645161290322,0.25806451612903225,0.13793103448275862,0.13793103448275862,0.16666666666666666,0.20833333333333334,0.25675675675675674,0.20270270270270271,0.16853932584269662,0.25842696629213485,0.2857142857142857,0.2222222222222222,0.2125,0.275,0.14942528735632185,0.2413793103448276
41,0.15384615384615385,0.23076923076923078,0.25609756097560976,0.18292682926829268,0.14545454545454545,0.2,0.23958333333333334,0.16666666666666666,0.21428571428571427,0.2571428571428571,0.13414634146341464,0.2682926829268293,0.18666666666666668,0.22666666666666666,0.1509433962264151,0.2830188679245283,0.09836065573770492,0.19672131147540983,0.21568627450980393,0.2549019607843137
42,0.22388059701492538,0.29850746268656714,0.2087912087912088,0.16483516483516483,0.1320754716981132,0.32075471698113206,0.13131313131313133,0.1919191919191919,0.19117647058823528,0.23529411764705882,0.21,0.26,0.18333333333333332,0.23333333333333334,0.16,0.18,0.13186813186813187,0.17582417582417584,0.109375,0.203125
43,0.2711864406779661,0.1864406779661017,0.18181818181818182,0.15151515151515152,0.16666666666666666,0.2777777777777778,0.2653061224489796,0.1836734693877551,0.15714285714285714,0.21428571428571427,0.24528301886792453,0.20754716981132076,0.24358974358974358,0.20512820512820512,0.14457831325301204,0.18072289156626506,0.2,0.2833333333333333,0.15254237288135594,0.2033898305084746
44,0.18461538461538463,0.2,0.09574468085106383,0.14893617021276595,0.19298245614035087,0.22807017543859648,0.14583333333333334,0.16666666666666666,0.20689655172413793,0.20689655172413793,0.18072289156626506,0.1686746987951807,0.24,0.24,0.11224489795918367,0.1326530612244898,0.1038961038961039,0.18181818181818182,0.21428571428571427,0.23469387755102042
45,0.2112676056338028,0.2112676056338028,0.23958333333333334,0.1875,0.11764705882352941,0.2823529411764706,0.10909090909090909,0.2,0.12,0.25333333333333335,0.11702127659574468,0.14893617021276595,0.2,0.22857142857142856,0.17582417582417584,0.14285714285714285,0.175,0.2875,0.20689655172413793,0.25862068965517243
46,0.2,0.1875,0.23711340206185566,0.17525773195876287,0.2375,0.175,0.11702127659574468,0.24468085106382978,0.26,0.28,0.2631578947368421,0.24561403508771928,0.25675675675675674,0.1891891891891892,0.2087912087912088,0.21978021978021978,0.24074074074074073,0.2222222222222222,0.13580246913580246,0.24691358024691357
47,0.19298245614035087,0.22807017543859648,0.1935483870967742,0.1935483870967742,0.22826086956521738,0.18478260869565216,0.17543859649122806,0.22807017543859648,0.20652173913043478,0.17391304347826086,0.25,0.2692307692307692,0.21428571428571427,0.21428571428571427,0.2777777777777778,0.19444444444444445,0.23232323232323232,0.12121212121212122,0.1927710843373494,0.25301204819277107
48,0.25,0.17045454545454544,0.19230769230769232,0.23076923076923078,0.265625,0.265625,0.2692307692307692,0.2564102564102564,0.18840579710144928,0.2608695652173913,0.1797752808988764,0.1348314606741573,0.171875,0.3125,0.1625,0.225,0.14814814814814814,0.2222222222222222,0.16666666666666666,0.25
49,0.18421052631578946,0.15789473684210525,0.2125,0.1625,0.21818181818181817,0.2,0.19047619047619047,0.2857142857142857,0.12,0.26,0.24444444444444444,0.2222222222222222,0.23809523809523808,0.19047619047619047,0.21794871794871795,0.24358974358974358,0.16071428571428573,0.23214285714285715,0.23076923076923078,0.23076923076923078
50,0.15625,0.23958333333333334,0.18604651162790697,0.2441860465116279,0.15789473684210525,0.19298245614035087,0.18072289156626506,0.2289156626506024,0.15463917525773196,0.17525773195876287,0.23636363636363636,0.3090909090909091,0.2641509433962264,0.3018867924528302,0.08433734939759036,0.26506024096385544,0.2727272727272727,0.1590909090909091,0.17391304347826086,0.17391304347826086
51,0.22448979591836735,0.16326530612244897,0.26595744680851063,0.19148936170212766,0.2777777777777778,0.2037037037037037,0.1780821917808219,0.1917808219178082,0.20689655172413793,0.2413793103448276,0.21428571428571427,0.25,0.2191780821917808,0.2328767123287671,0.17857142857142858,0.2261904761904762,0.23728813559322035,0.22033898305084745,0.12962962962962962,0.24074074074074073
52,0.208955223880597,0.19402985074626866,0.14285714285714285,0.15584415584415584,0.2,0.13,0.20754716981132076,0.22641509433962265,0.2545454545454545,0.3090909090909091,0.14285714285714285,0.2571428571428571,0.14634146341463414,0.15853658536585366,0.1368421052631579,0.1368421052631579,0.19,0.15,0.1388888888888889,0.1388888888888889
53,0.2222222222222222,0.16049382716049382,0.16853932584269662,0.14606741573033707,0.20652173913043478,0.18478260869565216,0.17857142857142858,0.21428571428571427,0.208955223880597,0.1791044776119403,0.17045454545454544,0.13636363636363635,0.16071428571428573,0.17857142857142858,0.19607843137254902,0.19607843137254902,0.20634920634920634,0.2222222222222222,0.21052631578947367,0.16842105263157894
54,0.14285714285714285,0.15476190476190477,0.22388059701492538,0.23880597014925373,0.19047619047619047,0.25396825396825395,0.22727272727272727,0.18181818181818182,0.16129032258064516,0.22580645161290322,0.21212121212121213,0.21212121212121213,0.24719101123595505,0.21348314606741572,0.125,0.19642857142857142,0.23711340206185566,0.25773195876288657,0.1111111111111111,0.19444444444444445
55,0.3055555555555556,0.2777777777777778,0.3114754098360656,0.2786885245901639,0.18072289156626506,0.2289156626506024,0.06578947368421052,0.18421052631578946,0.18181818181818182,0.2,0.2553191489361702,0.2127659574468085,0.16,0.26666666666666666,0.2222222222222222,0.19047619047619047,0.18181818181818182,0.1414141414141414,0.13333333333333333,0.21666666666666667
56,0.18461538461538463,0.27692307692307694,0.17525773195876287,0.20618556701030927,0.18947368421052632,0.1368421052631579,0.24390243902439024,0.2682926829268293,0.13333333333333333,0.22666666666666666,0.14814814814814814,0.16049382716049382,0.28,0.34,0.16853932584269662,0.16853932584269662,0.16417910447761194,0.22388059701492538,0.15294117647058825,0.27058823529411763
57,0.2571428571428571,0.2714285714285714,0.21428571428571427,0.30357142857142855,0.22916666666666666,0.1875,0.2,0.23636363636363636,0.25,0.19230769230769232,0.1411764705882353,0.23529411764705882,0.22972972972972974,0.17567567567567569,0.17543859649122806,0.2807017543859649,0.25757575757575757,0.2727272727272727,0.18840579710144928,0.21739130434782608
58,0.29850746268656714,0.26865671641791045,0.16129032258064516,0.1774193548387097,0.2073170731707317,0.21951219512195122,0.25301204819277107,0.20481927710843373,0.16666666666666666,0.2111111111111111,0.2,0.2,0.19444444444444445,0.19444444444444445,0.20987654320987653,0.24691358024691357,0.1917808219178082,0.2191780821917808,0.16981132075471697,0.2830188679245283
59,0.24675324675324675,0.23376623376623376,0.21951219512195122,0.2682926829268293,0.22340425531914893,0.20212765957446807,0.1625,0.2,0.20618556701030927,0.13402061855670103,0.13953488372093023,0.1511627906976744,0.19736842105263158,0.19736842105263158,0.14814814814814814,0.2962962962962963,0.14864864864864866,0.14864864864864866,0.13725490196078433,0.29411764705882354
60,0.16,0.17,0.23,0.18,0.13829787234042554,0.1702127659574468,0.17142857142857143,0.15714285714285714,0.21666666666666667,0.21666666666666667,0.09473684210526316,0.22105263157894736,0.20238095238095238,0.19047619047619047,0.25,0.16666666666666666,0.24,0.27,0.24390243902439024,0.25609756097560976
61,0.10588235294117647,0.21176470588235294,0.16666666666666666,0.2777777777777778,0.14,0.3,0.1566265060240964,0.2289156626506024,0.26666666666666666,0.2777777777777778,0.2830188679245283,0.24528301886792453,0.2711864406779661,0.288135593220339,0.3220338983050847,0.3220338983050847,0.17346938775510204,0.23469387755102042,0.1111111111111111,0.2222222222222222
62,0.15384615384615385,0.23076923076923078,0.22641509433962265,0.32075471698113206,0.189873417721519,0.17721518987341772,0.20588235294117646,0.22058823529411764,0.16470588235294117,0.2235294117647059,0.13725490196078433,0.2549019607843137,0.23076923076923078,0.20512820512820512,0.21428571428571427,0.26785714285714285,0.21875,0.28125,0.3442622950819672,0.29508196721311475
63,0.23376623376623376,0.2077922077922078,0.07317073170731707,0.24390243902439024,0.2,0.26,0.1728395061728395,0.14814814814814814,0.1527777777777778,0.19444444444444445,0.1276595744680851,0.2553191489361702,0.21052631578947367,0.21052631578947367,0.19718309859154928,0.29577464788732394,0.1836734693877551,0.22448979591836735,0.1839080459770115,0.16091954022988506
64,0.18181818181818182,0.22727272727272727,0.15555555555555556,0.2,0.12,0.2,0.27419354838709675,0.27419354838709675,0.17647058823529413,0.24705882352941178,0.18604651162790697,0.2558139534883721,0.14,0.32,0.24050632911392406,0.189873417721519,0.2692307692307692,0.15384615384615385,0.16842105263157894,0.24210526315789474
65,0.2112676056338028,0.2112676056338028,0.24742268041237114,0.18556701030927836,0.1694915254237288,0.2542372881355932,0.19318181818181818,0.23863636363636365,0.14457831325301204,0.14457831325301204,0.25925925925925924,0.25925925925925924,0.09090909090909091,0.21818181818181817,0.14634146341463414,0.25609756097560976,0.14545454545454545,0.2545454545454545,0.12,0.22
66,0.2,0.2125,0.1111111111111111,0.3333333333333333,0.12,0.32,0.17204301075268819,0.23655913978494625,0.23404255319148937,0.18085106382978725,0.24444444444444444,0.18888888888888888,0.2073170731707317,0.1951219512195122,0.19736842105263158,0.21052631578947367,0.17391304347826086,0.15217391304347827,0.20224719101123595,0.16853932584269662
67,0.16666666666666666,0.15555555555555556,0.16393442622950818,0.18032786885245902,0.19230769230769232,0.3076923076923077,0.2159090909090909,0.2727272727272727,0.15730337078651685,0.21348314606741572,0.21649484536082475,0.2268041237113402,0.1134020618556701,0.20618556701030927,0.2087912087912088,0.18681318681318682,0.07462686567164178,0.16417910447761194,0.15625,0.25
68,0.15384615384615385,0.27692307692307694,0.17857142857142858,0.20238095238095238,0.13559322033898305,0.2711864406779661,0.13559322033898305,0.3220338983050847,0.2542372881355932,0.1864406779661017,0.16883116883116883,0.16883116883116883,0.1568627450980392,0.2549019607843137,0.1694915254237288,0.22033898305084745,0.15384615384615385,0.27692307692307694,0.1951219512195122,0.25609756097560976
69,0.23728813559322035,0.2033898305084746,0.18333333333333332,0.2833333333333333,0.21818181818181817,0.2545454545454545,0.23076923076923078,0.2692307692307692,0.21818181818181817,0.18181818181818182,0.1724137931034483,0.22988505747126436,0.15853658536585366,0.21951219512195122,0.14285714285714285,0.30357142857142855,0.14736842105263157,0.24210526315789474,0.16666666666666666,0.18055555555555555
70,0.22340425531914893,0.18085106382978725,0.20430107526881722,0.21505376344086022,0.1864406779661017,0.2542372881355932,0.24193548387096775,0.1774193548387097,0.23529411764705882,0.3333333333333333,0.18681318681318682,0.17582417582417584,0.20930232558139536,0.20930232558139536,0.1875,0.25,0.11290322580645161,0.25806451612903225,0.18085106382978725,0.2553191489361702
71,0.14492753623188406,0.17391304347826086,0.15384615384615385,0.15384615384615385,0.1323529411764706,0.20588235294117646,0.23684210526315788,0.2236842105263158,0.2,0.27692307692307694,0.18478260869565216,0.20652173913043478,0.15254237288135594,0.2033898305084746,0.23809523809523808,0.23809523809523808,0.17647058823529413,0.21568627450980393,0.2987012987012987,0.22077922077922077
72,0.2465753424657534,0.2328767123287671,0.17204301075268819,0.1827956989247312,0.16279069767441862,0.27906976744186046,0.1724137931034483,0.1896551724137931,0.3,0.1875,0.18461538461538463,0.26153846153846155,0.2702702702702703,0.2972972972972973,0.14035087719298245,0.24561403508771928,0.1282051282051282,0.19230769230769232,0.2,0.2
73,0.26262626262626265,0.23232323232323232,0.2087912087912088,0.1978021978021978,0.27631578947368424,0.2631578947368421,0.1746031746031746,0.2698412698412698,0.22826086956521738,0.2717391304347826,0.2727272727272727,0.2727272727272727,0.16176470588235295,0.16176470588235295,0.1702127659574468,0.1702127659574468,0.1935483870967742,0.22580645161290322,0.1797752808988764,0.16853932584269662
74,0.16494845360824742,0.16494845360824742,0.16666666666666666,0.13333333333333333,0.19480519480519481,0.14285714285714285,0.11475409836065574,0.2786885245901639,0.25252525252525254,0.21212121212121213,0.14,0.2,0.23076923076923078,0.15384615384615385,0.28846153846153844,0.3076923076923077,0.19480519480519481,0.2727272727272727,0.23,0.26
75,0.13846153846153847,0.23076923076923078,0.14545454545454545,0.18181818181818182,0.22448979591836735,0.23469387755102042,0.2191780821917808,0.2602739726027397,0.16417910447761194,0.29850746268656714,0.17142857142857143,0.2,0.10714285714285714,0.23214285714285715,0.24074074074074073,0.2222222222222222,0.2087912087912088,0.1978021978021978,0.08571428571428572,0.17142857142857143
76,0.18518518518518517,0.2839506172839506,0.14893617021276595,0.1276595744680851,0.2714285714285714,0.21428571428571427,0.17647058823529413,0.16176470588235295,0.2545454545454545,0.23636363636363636,0.14285714285714285,0.26373626373626374,0.2,0.3,0.18823529411764706,0.27058823529411763,0.2537313432835821,0.26865671641791045,0.16393442622950818,0.22950819672131148
77,0.1717171717171717,0.1717171717171717,0.2054794520547945,0.2054794520547945,0.25,0.175,0.24242424242424243,0.2727272727272727,0.12962962962962962,0.18518518518518517,0.2948717948717949,0.19230769230769232,0.2638888888888889,0.2361111111111111,0.1625,0.275,0.1978021978021978,0.15384615384615385,0.21052631578947367,0.18421052631578946
78,0.2571428571428571,0.2571428571428571,0.2153846153846154,0.2153846153846154,0.26,0.34,0.1625,0.1875,0.14,0.32,0.2857142857142857,0.32142857142857145,0.2222222222222222,0.24444444444444444,0.1717171717171717,0.12121212121212122,0.11290322580645161,0.3064516129032258,0.20430107526881722,0.25806451612903225
79,0.15384615384615385,0.2692307692307692,0.18518518518518517,0.18518518518518517,0.24210526315789474,0.18947368421052632,0.16494845360824742,0.24742268041237114,0.25,0.21666666666666667,0.18518518518518517,0.1728395061728395,0.23711340206185566,0.14432989690721648,0.17647058823529413,0.3333333333333333,0.18,0.24,0.2247191011235955,0.2696629213483146
80,0.15384615384615385,0.23076923076923078,0.14705882352941177,0.17647058823529413,0.26373626373626374,0.25274725274725274,0.18681318681318682,0.1978021978021978,0.15492957746478872,0.2112676056338028,0.12,0.16,0.18888888888888888,0.14444444444444443,0.14285714285714285,0.2857142857142857,0.25,0.17,0.1506849315068493,0.1643835616438356
