gen1,gen1m,gen2,gen2m,gen3,gen3m,gen4,gen4m,gen5,gen5m,gen6,gen6m,gen7,gen7m,gen8,gen8m,gen9,gen9m,gen10,gen10m
3165, 744, 285, 154, 91, 85, 59, 65, 46, 44, 37, 35, 26, 31, 31, 24, 20, 23, 23, 15, 21, 15, 15, 14, 16, 13, 8, 15, 16, 16, 11, 16, 14, 10, 8, 14, 11, 12, 9, 7, 7, 7, 9, 14, 9, 1, 7, 7, 7, 5, 8, 8, 13, 5, 16, 11, 5, 7, 3, 11, 7, 2, 11, 10, 7, 6, 7, 3, 4, 7, 8, 5, 1097, 138, 100, 95, 62, 68, 54, 44, 48, 35, 37, 26, 26, 23, 22, 26, 13, 21, 18, 25, 11, 18, 22, 14, 15, 16, 20, 28
3168, 745, 281, 155, 90, 83, 64, 59, 49, 41, 37, 34, 27, 29, 23, 24, 17, 27, 29, 20, 23, 13, 22, 16, 11, 10, 12, 11, 19, 12, 10, 12, 12, 10, 12, 13, 13, 12, 12, 11, 5, 6, 8, 11, 8, 2, 8, 7, 7, 3, 6, 10, 12, 3, 10, 10, 4, 5, 4, 9, 7, 6, 10, 14, 9, 5, 14, 5, 4, 5, 6, 10, 1111, 137, 99, 94, 61, 69, 49, 48, 43, 40, 39, 25, 21, 21, 19, 24, 12, 27, 17, 19, 18, 21, 14, 15, 20, 17, 17, 25
3408, 638, 285, 157, 108, 54, 65, 53, 40, 39, 34, 32, 23, 24, 28, 29, 20, 25, 21, 24, 15, 17, 15, 18, 19, 16, 11, 14, 14, 16, 17, 14, 18, 12, 19, 18, 12, 10, 16, 16, 12, 7, 6, 9, 6, 10, 6, 8, 8, 11, 13, 11, 12, 14, 15, 11, 6, 6, 6, 6, 4, 10, 6, 4, 8, 3, 6, 3, 3, 4, 6, 5, 7, 5, 3, 2, 5, 832, 145, 70, 62, 42, 38, 36, 31, 39, 39, 32, 28, 25, 30, 23, 26, 36, 34, 28, 20, 35, 32, 35
3406, 638, 285, 155, 106, 60, 63, 56, 38, 44, 35, 38, 32, 27, 28, 29, 19, 21, 20, 17, 15, 25, 14, 13, 14, 16, 17, 17, 12, 15, 13, 18, 14, 11, 13, 11, 17, 8, 17, 10, 14, 12, 9, 9, 8, 16, 7, 13, 5, 8, 9, 13, 8, 6, 8, 10, 7, 4, 8, 2, 4, 6, 7, 6, 5, 5, 4, 3, 8, 7, 7, 7, 9, 9, 4, 6, 1, 836, 143, 78, 64, 42, 41, 40, 40, 34, 39, 34, 26, 18, 25, 22, 31, 36, 27, 26, 19, 31, 33, 33
3315, 733, 282, 163, 76, 77, 46, 48, 42, 32, 42, 41, 32, 24, 20, 32, 27, 33, 22, 18, 22, 24, 29, 21, 20, 14, 12, 18, 12, 23, 22, 26, 23, 16, 21, 18, 8, 11, 15, 21, 8, 10, 16, 15, 12, 7, 9, 8, 6, 8, 5, 7, 6, 4, 11, 4, 10, 11, 7, 8, 6, 5, 7, 2, 11, 9, 5, 8, 6, 2, 4, 4, 3, 4, 11, 3, 864, 144, 120, 78, 66, 55, 41, 47, 32, 33, 28, 27, 20, 26, 20, 21, 21, 24, 18, 20, 15, 15, 17, 15
3331, 735, 278, 167, 75, 75, 43, 47, 44, 32, 43, 38, 27, 22, 24, 27, 29, 36, 27, 24, 27, 23, 31, 16, 17, 20, 12, 16, 19, 21, 26, 22, 28, 20, 19, 17, 11, 13, 16, 8, 7, 6, 18, 14, 12, 5, 9, 8, 5, 8, 4, 12, 4, 3, 10, 5, 8, 9, 6, 4, 5, 6, 4, 3, 11, 9, 5, 8, 2, 4, 4, 3, 3, 1, 5, 7, 857, 146, 125, 71, 62, 58, 38, 50, 32, 34, 31, 28, 24, 22, 20, 18, 19, 26, 19, 19, 12, 18, 21, 17
2834, 955, 215, 108, 99, 75, 64, 54, 42, 35, 32, 34, 33, 31, 31, 36, 40, 27, 34, 27, 25, 20, 26, 27, 16, 15, 19, 25, 17, 17, 17, 17, 11, 12, 7, 11, 15, 10, 21, 12, 12, 8, 9, 13, 8, 6, 6, 6, 9, 8, 10, 5, 11, 7, 5, 11, 8, 8, 6, 6, 8, 6, 6, 2, 2, 3, 5, 3, 6, 3, 5, 6, 2, 1157, 134, 88, 84, 76, 55, 61, 47, 41, 33, 38, 28, 23, 27, 27, 25, 21, 9, 16, 10, 19, 16, 16, 13, 13, 14, 9
2841, 952, 215, 106, 99, 79, 66, 51, 48, 38, 37, 33, 32, 29, 32, 35, 36, 28, 27, 21, 30, 16, 20, 21, 24, 23, 13, 26, 16, 13, 13, 16, 10, 12, 7, 11, 12, 8, 13, 14, 12, 11, 9, 7, 9, 8, 9, 4, 14, 11, 9, 3, 10, 8, 9, 6, 6, 3, 8, 9, 10, 10, 9, 6, 2, 3, 9, 5, 6, 0, 5, 5, 7, 1155, 130, 84, 85, 76, 53, 55, 48, 46, 36, 34, 27, 25, 30, 28, 29, 17, 11, 15, 15, 21, 13, 17, 14, 10, 15, 11
3166, 722, 315, 192, 97, 62, 64, 40, 50, 41, 46, 43, 25, 25, 30, 31, 17, 26, 21, 18, 31, 25, 18, 19, 17, 17, 15, 14, 12, 11, 11, 8, 11, 9, 11, 18, 11, 10, 3, 4, 12, 11, 10, 8, 11, 11, 11, 10, 11, 9, 14, 12, 8, 6, 9, 5, 3, 4, 6, 6, 7, 6, 7, 4, 4, 3, 2, 4, 4, 3, 1, 4, 6, 5, 978, 123, 87, 75, 62, 49, 51, 44, 41, 31, 29, 21, 27, 23, 29, 13, 19, 22, 20, 19, 18, 17, 15, 14, 24, 24
3162, 718, 312, 188, 96, 60, 63, 40, 49, 38, 50, 43, 28, 25, 30, 28, 17, 26, 27, 22, 26, 24, 20, 19, 20, 18, 23, 15, 14, 10, 14, 9, 15, 11, 17, 17, 11, 6, 8, 10, 11, 14, 11, 7, 6, 8, 7, 9, 8, 10, 9, 13, 7, 4, 2, 7, 6, 9, 4, 4, 5, 6, 5, 3, 3, 6, 5, 1, 7, 3, 2, 4, 5, 3, 974, 121, 82, 77, 65, 47, 50, 52, 40, 33, 25, 21, 22, 32, 30, 13, 23, 25, 23, 18, 16, 17, 15, 14, 18, 22
